Area,Item,Element,Year,Value,Unit
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2001,20000,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2002,18000,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2003,16000,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2004,15000,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2005,13000,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2006,11681,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2007,8680,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2008,8200,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2009,9500,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2010,9000,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2011,9100,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2012,8800,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2013,8352,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2014,7901,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2015,3855,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2016,3289,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2017,2434,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2018,2328,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2019,1550,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2020,1388,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2021,1106,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2022,1302,An
Mauritius,Raw hides and skins of goats or kids,Producing Animals/Slaughtered,2023,1225,An
Mauritius,Raw hides and skins of sheep or lambs,Production,2000,14.58,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2001,12.65,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2002,28.64,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2003,15.67,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2004,13.43,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2005,9.64,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2006,3.89,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2007,2.37,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2008,3.2,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2009,3.42,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2010,4.12,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2011,2.63,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2012,2.4,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2013,1.37,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2014,2.01,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2015,2.05,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2016,3.1,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2017,7.96,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2018,7.9,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2019,5,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2020,6.07,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2021,5.51,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2022,10.52,t
Mauritius,Raw hides and skins of sheep or lambs,Production,2023,8.14,t
Mauritius,Raw hides and skins of sheep or lambs,Producing Animals/Slaughtered,2000,4900,An
Mauritius,Raw hides and skins of sheep or lambs,Producing Animals/Slaughtered,2001,3400,An
Mauritius,Raw hides and skins of sheep or lambs,Producing Animals/Slaughtered,2002,5100,An
Mauritius,Raw hides and skins of sheep or lambs,Producing Animals/Slaughtered,2003,3400,An
Mauritius,Raw hides and skins of sheep or lambs,Producing Animals/Slaughtered,2004,2855,An
