"date","Temperature_in_degree_celsius","Precipitation_in_mm","Humidity_percent","Solar_radiation_kWh_m2"
2001-09-01,21.61,0.49,63.01,18.99
2001-09-02,21.64,0.37,63.99,20.3
2001-09-03,21.76,0.62,72.15,20.4
2001-09-04,22.1,0.29,74.73,18.51
2001-09-05,22.53,1.52,76.58,19.98
2001-09-06,22.84,1.51,83.2,20.52
2001-09-07,23.22,1.57,82.95,20.26
2001-09-08,23.43,2.42,80.33,20.79
2001-09-09,23.08,1.06,79.51,21.3
2001-09-10,22.84,1.3,73,21.29
2001-09-11,22.39,5.07,78.66,17.8
2001-09-12,22.64,2.08,69.48,22.1
2001-09-13,22.77,0.84,69.68,21.14
2001-09-14,22.56,1.6,74.17,19.8
2001-09-15,22.53,2.46,77.02,20.95
2001-09-16,21.14,2.72,74.3,16.09
2001-09-17,21.15,0.35,62.23,22.91
2001-09-18,21.36,1.03,56.16,23.1
2001-09-19,21.53,0.72,66.11,21.12
2001-09-20,22.02,0.28,63.66,24.9
2001-09-21,21.8,0.02,68.78,24.71
2001-09-22,22.16,1.52,74.42,23.51
2001-09-23,22.87,5.1,77.43,17.26
2001-09-24,22.87,0.48,73.99,23.99
2001-09-25,23,1.01,76.9,24.31
2001-09-26,22.8,1,76.01,22.69
2001-09-27,23.46,1.07,74.11,24.47
2001-09-28,23.52,0.76,75.45,24.21
2001-09-29,23.29,0.26,74.11,24.96
2001-09-30,23.44,1.03,73.1,25.59
2001-10-01,23.44,1.78,73.31,23.17
2001-10-02,23.38,1.75,73.95,24.61
2001-10-03,22.91,0.54,70.61,24.5
2001-10-04,22.47,0,69.04,25.31
2001-10-05,22.47,0.13,70.12,25.43
2001-10-06,22.1,0.51,72.54,19.43
2001-10-07,21.72,1.08,67.1,20.4
2001-10-08,21.79,1.26,66.25,20.52
2001-10-09,22,1.41,68.06,20.23
2001-10-10,22.13,1.38,70.52,21.39
2001-10-11,23.05,1.81,74.17,22.31
2001-10-12,23.01,0.64,72.12,24.35
2001-10-13,23.24,0.3,68.39,24.03
2001-10-14,23.05,0.65,70.66,24.03
2001-10-15,23.65,0.64,70.3,24.55
2001-10-16,23.63,0.25,69.09,24.54
2001-10-17,23.64,0.19,71.44,24.5
2001-10-18,23.43,1.29,73.61,24.04
2001-10-19,23.31,0.35,71.66,25.85
2001-10-20,23.58,1.38,74.18,25.47
2001-10-21,23.31,0.92,71.06,20.96
2001-10-22,23.1,0.05,65.8,27.27
2001-10-23,23.38,0.37,67.38,20.38
2001-10-24,23.66,1.92,74.18,21.85
2001-10-25,23.54,0.41,71.53,26.93
2001-10-26,23.6,1.83,75.93,26.07
2001-10-27,23.95,0.97,74.9,24.75
2001-10-28,24.18,0.41,74.46,24.59
2001-10-29,23.43,1.92,75.84,19.74
2001-10-30,22.24,0.05,67.63,27.9
2001-10-31,22.09,0.15,64.67,23.98
2001-11-01,22.1,0.38,65.28,24.31
2001-11-02,22.39,0.79,71.41,17.72
2001-11-03,22.92,0.25,69.39,28
2001-11-04,23.81,1.2,74.6,21.5
2001-11-05,24.44,0.78,80.4,26.12
2001-11-06,24.39,0.22,78.74,27.85
2001-11-07,24.13,0.8,78,25.67
2001-11-08,23.96,2.86,74.66,22.62
2001-11-09,23.85,0.17,65.31,29.06
2001-11-10,23.82,0.69,67.3,27.74
2001-11-11,23.42,0.39,67.91,26.66
2001-11-12,23.42,0.39,69.26,27.13
2001-11-13,23.85,0.15,71.74,28.33
2001-11-14,24.31,0.18,70.63,28.2
2001-11-15,24.56,1.49,70.13,27.82
2001-11-16,24.26,0.43,70.79,29.04
2001-11-17,24,0.57,72.11,27.74
2001-11-18,24.14,1,71.59,28.47
2001-11-19,24.34,0.74,74.85,27.63
2001-11-20,24.26,0.27,71.19,29.28
2001-11-21,24.26,0.16,69.61,28.86
2001-11-22,23.52,0.11,69.72,26.4
2001-11-23,24.15,1.62,69.01,27.88
2001-11-24,24.72,0.56,70.21,29.36
2001-11-25,24.89,1.12,72.7,26.4
2001-11-26,24.62,0.22,65.88,30.33
2001-11-27,24.68,0.68,70.63,30.03
2001-11-28,25.34,1.02,73.64,28.75
2001-11-29,25.16,1.27,70.36,28.83
2001-11-30,25.05,1.53,71.26,27.12
2001-12-01,24.87,0.08,71.32,26.7
2001-12-02,25.1,0.39,70.91,25.71
2001-12-03,25.34,0.65,70.79,27.81
2001-12-04,25.23,0.46,72.46,29
2001-12-05,25.05,1.17,73.3,28.31
2001-12-06,25.21,0.34,70.92,28.36
2001-12-07,25.31,0.77,65.77,25.4
2001-12-08,25.94,0.29,63.59,21.21
2001-12-09,26.19,1.03,65.05,28.23
2001-12-10,26.43,4.25,68.82,27.7
2001-12-11,25.69,6.87,76.21,22.24
2001-12-12,26.3,0.15,67.34,26.75
2001-12-13,26.52,0.03,66.78,29.09
2001-12-14,26.21,1.64,71.27,28.35
2001-12-15,26.23,0.68,71.99,27.95
2001-12-16,26.29,0.06,69.37,28.55
2001-12-17,26.54,0.05,67.92,25.08
2001-12-18,26.66,0.16,68.86,25.87
2001-12-19,26.54,0.17,74.21,25.73
2001-12-20,26.7,1.34,75.81,24.16
2001-12-21,26.72,3.98,77.44,25.37
2001-12-22,27.18,0.75,73.24,28.32
2001-12-23,26.82,2.99,74.8,22.2
2001-12-24,26.19,0.28,73.72,25.09
2001-12-25,26.47,0.11,69.15,24.46
2001-12-26,26.5,0.29,69.52,23
2001-12-27,26.41,10.34,79.83,20.2
2001-12-28,26.26,7.83,79.8,20.95
2001-12-29,26.35,3.26,77.28,25.16
2001-12-30,26.49,4.37,76.95,22.11
2001-12-31,25.73,8.43,80.15,18.51
2002-01-01,25.22,10.57,82.03,18.87
2002-01-02,26.02,8.28,81.55,13.83
2002-01-03,26.01,8.09,84.03,23.02
2002-01-04,27.11,1.89,84.14,26.92
2002-01-05,27.34,3.07,83.32,23.33
2002-01-06,27.07,12.35,83.91,22.86
2002-01-07,27.02,1.43,78.55,20.98
2002-01-08,26.37,1.58,72.47,25.73
2002-01-09,26.27,2.48,71.79,23.94
2002-01-10,26.21,1.91,72.41,25.69
2002-01-11,26.23,0.48,69.48,27.85
2002-01-12,26.03,0.48,68.65,29.73
2002-01-13,26.42,2.9,74.19,20.22
2002-01-14,26.4,0.17,69.08,28.95
2002-01-15,26.17,0,64.14,28.96
2002-01-16,25.83,0,62.98,30.49
2002-01-17,26.04,0.03,68.27,27.71
2002-01-18,26.63,6.37,77.98,26.37
2002-01-19,26.57,0.72,73.91,27.4
2002-01-20,26.29,0.83,71.02,26.54
2002-01-21,26.53,9.46,81.85,7.89
2002-01-22,26.12,35.72,90.15,2.95
2002-01-23,25.8,5.16,88.46,20.96
2002-01-24,26.56,3,83.36,27.06
2002-01-25,26.98,0.35,78.9,28.11
2002-01-26,26.18,4.68,84.52,24.71
2002-01-27,26.48,4.18,80.7,24.84
2002-01-28,26.48,2.67,78.64,25.2
2002-01-29,26.31,2.77,77.9,21.71
2002-01-30,26.21,0.57,74.88,27.49
2002-01-31,26.8,0.51,75.71,26.06
2002-02-01,26.99,0.92,75.53,27.66
2002-02-02,27.33,0.04,72.13,28.02
2002-02-03,27.02,0.57,77.88,23.77
2002-02-04,26.96,0.55,79.34,27.55
2002-02-05,27.13,0.14,73.53,27.61
2002-02-06,27.16,0.09,73.65,26.2
2002-02-07,27.14,0.17,75.86,25.3
2002-02-08,26.96,0.35,74.72,26.19
2002-02-09,26.57,1.13,76,25.67
2002-02-10,26.85,0.83,74.21,26.79
2002-02-11,27.16,2.56,72.23,27.12
2002-02-12,26.99,2.98,72.02,22.58
2002-02-13,26.67,0.21,71,26.58
2002-02-14,26.58,1,71.73,20.82
2002-02-15,26.7,2.64,70.47,22.68
2002-02-16,26.46,0.96,66.49,27.53
2002-02-17,26.47,0.18,68.76,26.06
2002-02-18,26.78,7.25,77.78,26.01
2002-02-19,26.62,26.99,86.31,13
2002-02-20,26.82,10.36,85.83,18.59
2002-02-21,27.38,0.55,74.91,25.04
2002-02-22,27.45,1.12,73.3,25.48
2002-02-23,27.83,0.39,75.24,25.33
2002-02-24,28.27,0.09,70.43,26.31
2002-02-25,28.15,0.39,74.06,24.98
2002-02-26,27.96,0.01,71.29,26.46
2002-02-27,27.68,0.1,75.02,26.1
2002-02-28,27.61,0.74,75.91,25.78
2002-03-01,27.47,3.13,76.55,23.53
2002-03-02,27.05,5.73,79.21,20.07
2002-03-03,26.85,5.19,77.79,23.5
2002-03-04,26.92,3.44,76.13,20.7
2002-03-05,26.74,3.38,81.04,23.87
2002-03-06,27.1,1.71,80.77,18.62
2002-03-07,27.26,4.51,79.58,21.96
2002-03-08,26.97,9.6,82.22,23.13
2002-03-09,26.64,8.32,85.96,21.17
2002-03-10,26.52,15.04,87.37,17.35
2002-03-11,26.54,19.55,89.7,12.57
2002-03-12,26.87,19.89,88.74,12.59
2002-03-13,27.1,9.05,87.78,23.81
2002-03-14,26.86,7.46,86.27,21.06
2002-03-15,26.73,0.84,80.96,20.91
2002-03-16,26.31,0.72,82.07,19.81
2002-03-17,26.25,0.01,79.21,21.79
2002-03-18,26.46,0.06,77.58,22.79
2002-03-19,27.09,0.2,76,20.95
2002-03-20,26.89,1.12,77.29,21.33
2002-03-21,26.97,5.18,80.01,16.87
2002-03-22,27,1.64,79.44,20.3
2002-03-23,27.19,0.24,75.27,22.44
2002-03-24,27.43,0.37,73.79,23.09
2002-03-25,26.39,0.03,73.88,24.49
2002-03-26,26.27,0.98,73.81,20.97
2002-03-27,25.49,0.74,70.8,21.13
2002-03-28,25.66,0.85,69.37,21.24
2002-03-29,26.01,0.53,70.58,20.46
2002-03-30,25.77,0.21,67.12,20.16
2002-03-31,25.71,0.18,62.39,23.73
2002-04-01,25.74,0.13,58.94,22.53
2002-04-02,26.18,0.07,59.18,22.61
2002-04-03,25.84,0.88,69.66,20.83
2002-04-04,25.38,4.83,78.54,13.06
2002-04-05,25.48,0.4,68.01,19.09
2002-04-06,25.63,0.55,69.83,20.42
2002-04-07,25.8,1.98,71.59,17.83
2002-04-08,25.99,0.76,70.67,19.41
2002-04-09,25.95,5.19,75.45,17.46
2002-04-10,26.42,15.48,84.21,15.23
2002-04-11,26.09,0.63,77.04,15.53
2002-04-12,25.86,3.63,78.03,14.75
2002-04-13,25.53,0.95,75.39,19.43
2002-04-14,25.84,1.36,72.1,20.16
2002-04-15,26.18,1.22,76.85,17.27
2002-04-16,26.62,2.41,78.44,20.29
2002-04-17,26.39,1.24,78.34,17.46
2002-04-18,26.72,0.27,75.01,18.83
2002-04-19,26.26,0.19,77.32,19.4
2002-04-20,26.04,0.21,78.56,18.07
2002-04-21,25.77,0.37,74.95,19.77
2002-04-22,26.02,0.83,76.7,17.13
2002-04-23,26.06,5.04,78.08,18.69
2002-04-24,25,2.56,80.35,14.28
2002-04-25,24.45,0.02,75.05,18.64
2002-04-26,24.45,0,72.36,20.25
2002-04-27,24.9,0,69.72,19.87
2002-04-28,25.18,0,70.36,19.47
2002-04-29,25.6,1.57,81.29,16.51
2002-04-30,25.73,1.41,80.35,11.69
2002-05-01,25.8,0.58,75.48,12.32
2002-05-02,25.16,2.15,78.11,11.64
2002-05-03,24.85,1.14,77.89,16.67
2002-05-04,25.39,2.15,75.36,15.96
2002-05-05,25.22,1.97,72.91,12.49
2002-05-06,25.06,1.37,72.26,14.58
2002-05-07,25.02,0.98,74.46,13.78
2002-05-08,25.41,0.62,75.62,15.63
2002-05-09,25.44,1.31,77.33,14.01
2002-05-10,25.48,3.16,81.43,12.7
2002-05-11,25.35,0.86,77.95,12.55
2002-05-12,25.17,1.94,76.26,15.23
2002-05-13,25.09,0.26,74.95,16.87
2002-05-14,24.82,0.69,77.91,16.17
2002-05-15,25.52,0.89,76.71,15.51
2002-05-16,24.83,2.48,77.98,10.91
2002-05-17,23.13,0.24,68.12,15.36
2002-05-18,23.51,0.71,66.13,15.04
2002-05-19,23.94,0.38,63.47,14.52
2002-05-20,23.99,1.23,71.79,12.24
2002-05-21,23.95,0.39,66.26,17.03
2002-05-22,24.38,1.8,68.87,17.33
2002-05-23,24.37,1.05,64.75,17.68
2002-05-24,24.25,0.48,63.98,16.5
2002-05-25,23.74,0.97,71.13,13.69
2002-05-26,23.76,0.32,68.2,17.42
2002-05-27,24.13,4.33,79.02,9.17
2002-05-28,24.57,1.17,78.44,14.34
2002-05-29,24.42,1.68,79.98,10.61
2002-05-30,23.74,19.9,83.12,2.67
2002-05-31,23.54,16.78,82.27,7.6
2002-06-01,23.82,3.77,78,14.63
2002-06-02,24.12,0.88,77.16,14.97
2002-06-03,24.15,1.33,80.38,15.25
2002-06-04,24.75,6.66,83.47,13.66
2002-06-05,23.79,4,83.58,10.6
2002-06-06,22.69,0.06,73.05,14.09
2002-06-07,21.95,0.49,70.55,13.4
2002-06-08,22.15,1.43,70.01,13.43
2002-06-09,22.45,0.74,67.7,13.37
2002-06-10,22.82,0.84,66.79,15.9
2002-06-11,22.55,0.94,66.44,15.18
2002-06-12,22.58,1.49,67.18,13.91
2002-06-13,22.45,1.64,63.94,12.53
2002-06-14,22.21,0.37,66.18,13.14
2002-06-15,22.32,1.99,68.16,14.37
2002-06-16,22.25,0.63,64.78,15.31
2002-06-17,22.01,0.78,65.36,14.62
2002-06-18,21.98,1.12,67.63,13.39
2002-06-19,22.38,1.07,70.66,13.87
2002-06-20,22.74,1.04,68.76,13.22
2002-06-21,22.4,1.58,70.32,14.69
2002-06-22,21.08,4.7,77.9,12.69
2002-06-23,21.95,1.02,75.7,15.03
2002-06-24,22.52,1.17,72.08,12.26
2002-06-25,22.47,0.97,71.91,14.37
2002-06-26,21.82,0.26,71.55,14.09
2002-06-27,22.24,0.47,71.4,14.76
2002-06-28,22.46,1.62,70.09,14.36
2002-06-29,22.57,3.11,77.1,9.84
2002-06-30,22.71,0.59,75.74,15.29
2002-07-01,22.78,0.18,76.18,15.03
2002-07-02,22.44,0.06,77.8,14.01
2002-07-03,22.42,2.64,79.95,10
2002-07-04,22.64,1.36,78.08,13.6
2002-07-05,22.19,0.37,72.53,15.24
2002-07-06,21.86,0.68,74.27,9.29
2002-07-07,22.5,0.29,66.75,15.66
2002-07-08,22.33,0.4,65.39,15.2
2002-07-09,22.92,2.21,68.63,14.81
2002-07-10,22.83,6.48,84.28,8.32
2002-07-11,23.46,1.91,81.13,8.58
2002-07-12,23.16,5.85,83.82,10.73
2002-07-13,23.25,2.19,81.46,11.67
2002-07-14,22.78,1.06,79.56,14.24
2002-07-15,22.07,2.63,76.73,13.12
2002-07-16,21.64,0.99,66.32,13.31
2002-07-17,22.09,0.9,65.51,13.99
2002-07-18,22.26,1.36,67.73,14.42
2002-07-19,21.9,0.29,70.34,10.94
2002-07-20,21.77,1.32,73.24,16.13
2002-07-21,21.71,1.06,74.92,15.03
2002-07-22,21.82,1.21,65.54,14.73
2002-07-23,21.66,0.93,66.44,13.93
2002-07-24,22.38,0.58,69.19,16.68
2002-07-25,22.85,0.65,71.86,12.74
2002-07-26,22.77,0.62,75.87,14.92
2002-07-27,22.34,0.45,75.68,15.97
2002-07-28,22.25,0.97,69.21,17.22
2002-07-29,22.62,1.86,65.04,15.05
2002-07-30,22.33,1.62,65.89,15.09
2002-07-31,22.2,0.96,67.08,14.05
2002-08-01,21.98,0.74,68.7,15.56
2002-08-02,21.99,1.03,69.52,16.83
2002-08-03,22.14,0.53,68.89,18.17
2002-08-04,21.97,0.42,66.69,16.45
2002-08-05,21.77,1.14,68.27,17.94
2002-08-06,21.8,2.36,69.67,13.92
2002-08-07,21.77,0.47,66.45,16.59
2002-08-08,21.7,0.18,72.05,15.61
2002-08-09,21.27,1.32,73.57,18.38
2002-08-10,21.23,2.44,77.24,15.56
2002-08-11,21.64,2.44,76.08,12.83
2002-08-12,21.83,0.64,67.16,16.89
2002-08-13,22.13,0.58,66.14,17.85
2002-08-14,22.14,0.14,66.47,19.11
2002-08-15,22.02,1.68,68.24,15.83
2002-08-16,21.96,0.43,64.09,16.37
2002-08-17,21.46,0.14,63.03,19.61
2002-08-18,21.13,1.83,73.86,17.73
2002-08-19,21.44,0.24,75.73,14.67
2002-08-20,21.93,0.27,74.02,17.77
2002-08-21,21.69,0.31,74.75,19.44
2002-08-22,21.36,1.2,70.64,16.48
2002-08-23,21.58,0.58,66.14,15.74
2002-08-24,21.41,0.27,65.11,18.86
2002-08-25,21.31,0.6,66.85,17.72
2002-08-26,21.18,0.68,68.26,16.65
2002-08-27,21.56,1.01,66.91,17.65
2002-08-28,22.22,0.57,63.27,19.98
2002-08-29,22.04,0.65,68.55,17.7
2002-08-30,21.71,1.27,74.8,16.44
2002-08-31,21.71,2.17,75.96,12.67
2002-09-01,21.94,0.5,72.81,20.36
2002-09-02,22.41,0.03,64.5,21.38
2002-09-03,22.19,0.07,62.49,18.94
2002-09-04,22.04,0.14,68.37,19.45
2002-09-05,22.14,0.28,66.55,20.43
2002-09-06,22.04,0.32,67.98,21.23
2002-09-07,22.31,0.94,73.47,18.16
2002-09-08,22.39,0.78,72.08,20.63
2002-09-09,21.83,1.13,73.86,17.95
2002-09-10,22.02,1.27,72.89,19.4
2002-09-11,22.03,2.75,74.25,21.38
2002-09-12,21.8,1.33,72.49,22.79
2002-09-13,22.44,0.26,70.79,20.62
2002-09-14,22.19,2.15,74.35,18.02
2002-09-15,20.47,0.13,65.5,21.62
2002-09-16,20.26,0.25,67.15,18.53
2002-09-17,20.1,1.02,68.35,21.49
2002-09-18,21.11,2.3,68.28,20.74
2002-09-19,21.58,2.22,68.1,21.43
2002-09-20,21.66,0.96,67.91,20.44
2002-09-21,21.68,0.61,71.03,21.85
2002-09-22,22.4,0.89,67.43,21.98
2002-09-23,22.44,0.18,69.82,19.52
2002-09-24,22.38,1.73,70.39,22.25
2002-09-25,22.53,3.25,76,21.33
2002-09-26,22.28,8.69,80.99,19.71
2002-09-27,22.28,1.85,69.77,22.34
2002-09-28,22.58,0.54,62.57,25.35
2002-09-29,22.51,2.05,66.37,24.37
2002-09-30,22.35,0.26,68.73,24.63
2002-10-01,22.76,3.84,73.79,24.64
2002-10-02,23.76,2,77.93,23.69
2002-10-03,23.31,0,75.58,25.05
2002-10-04,23.52,0,70.44,24.31
2002-10-05,23.16,0.14,69.8,25.66
2002-10-06,23.05,1.94,68.18,24.99
2002-10-07,23.07,0.71,68.96,22.5
2002-10-08,23.28,1.09,64.77,26.2
2002-10-09,23.51,0.76,66.55,25.56
2002-10-10,23.42,0.02,68.91,26.72
2002-10-11,22.6,3.67,80.09,23.7
2002-10-12,22.62,6.33,79.38,18.2
2002-10-13,22.24,0.16,73.73,20.32
2002-10-14,21.35,0.35,69.84,20.14
2002-10-15,21.7,2.55,70.67,14.79
2002-10-16,22.47,2.64,71.47,24.47
2002-10-17,22.68,1.6,73.06,24.02
2002-10-18,22.66,1.17,73.18,25.59
2002-10-19,23.03,1.76,78.5,21.18
2002-10-20,23.18,6.65,85.91,7.63
2002-10-21,23.46,5.74,84.03,22.95
2002-10-22,22.72,0.65,77.92,25.68
2002-10-23,22.44,0.46,68.1,23.37
2002-10-24,22.15,0.86,66.34,20.11
2002-10-25,22.65,0.54,62.94,22.07
2002-10-26,22.95,1.15,68.04,22.49
2002-10-27,22.72,1.57,75.38,24.88
2002-10-28,22.82,0.51,74.21,26.48
2002-10-29,23.02,0.55,72.38,22.23
2002-10-30,23,0.45,73.15,26.33
2002-10-31,23.05,0.77,73.02,26.68
2002-11-01,23.08,1.04,72.57,24.2
2002-11-02,23.24,2.55,71.63,27.21
2002-11-03,23.38,2.38,78.64,24.69
2002-11-04,23.9,14.32,87,15.25
2002-11-05,23.66,0.03,79.9,21.9
2002-11-06,23.74,0.29,76.38,27.32
2002-11-07,23.6,0.94,74.21,28.47
2002-11-08,23.36,0.48,75.62,27.38
2002-11-09,24.32,1.4,77.27,24.55
2002-11-10,24.84,0.04,75.31,26.66
2002-11-11,24.85,0,66.78,27.89
2002-11-12,25,0.49,66.12,28.44
2002-11-13,24.5,1.32,73.97,28.99
2002-11-14,24.74,1.32,75.32,25.95
2002-11-15,25.08,0.97,75.21,27.51
2002-11-16,24.89,0.59,75.42,27.3
2002-11-17,24.74,0.3,73.08,28.94
2002-11-18,24.68,0.22,73.59,27.74
2002-11-19,24.86,1.64,69.58,27.22
2002-11-20,24.82,0.84,75.69,18.3
2002-11-21,24.68,0.5,77.92,19.22
2002-11-22,24.28,1.31,72.27,26.11
2002-11-23,23.81,0.91,66.21,21.13
2002-11-24,24.2,0.47,65.88,26.78
2002-11-25,24.5,0.45,67.43,27.44
2002-11-26,24.75,0.46,70.4,24.23
2002-11-27,25.31,0.29,73.08,27.72
2002-11-28,25.79,0.05,71.54,24.31
2002-11-29,25.71,0.07,76.28,26.85
2002-11-30,26.23,2.47,74.83,26.84
2002-12-01,26.72,1.81,74.65,24.15
2002-12-02,26.05,2.29,77.48,25.9
2002-12-03,25.78,5.16,80.53,15.15
2002-12-04,25.78,1.54,79.72,18.4
2002-12-05,25.57,0.79,78.45,25.32
2002-12-06,25.78,0.25,74.81,26.87
2002-12-07,25.83,0.03,74.66,27.24
2002-12-08,25.68,0.61,76.02,25.83
2002-12-09,25.66,0.72,77.32,27.37
2002-12-10,25.78,0.51,74.97,26.5
2002-12-11,25.92,8.04,81.39,21.46
2002-12-12,25.15,11.46,87.84,22.71
2002-12-13,25.44,5.7,85.61,7.61
2002-12-14,26.37,7.75,85.35,19.14
2002-12-15,26.67,9.95,85,20.65
2002-12-16,25.42,4,85.53,23.37
2002-12-17,25.53,1.62,77.81,23.7
2002-12-18,25.32,0.27,73.03,29.12
2002-12-19,25.29,0.19,70.6,29.16
2002-12-20,25.15,0.1,68.33,28.31
2002-12-21,25.6,0.57,67.3,27.85
2002-12-22,25.37,4.39,80.2,18.3
2002-12-23,25.4,13.46,81.39,19.99
2002-12-24,25.81,1.52,81.73,24.17
2002-12-25,26.21,0.6,79.4,26.18
2002-12-26,26.07,7.52,86.85,16.8
2002-12-27,26.26,13,89.15,14.65
2002-12-28,26.53,0.53,82.48,25.32
2002-12-29,26.66,1.85,80.53,23.53
2002-12-30,26.84,1.12,78.83,27.5
2002-12-31,26.22,1.01,80.62,26.57
2003-01-01,26.37,0.27,74.15,27.07
2003-01-02,26.12,0.46,74.38,22.77
2003-01-03,26.66,1.44,76.15,26.8
2003-01-04,26.4,1.45,78.74,14.16
2003-01-05,26.38,11.34,79.48,14.23
2003-01-06,26.12,21.71,82.2,20.91
2003-01-07,26.48,2.1,79.3,27.44
2003-01-08,26.35,0.57,74.92,25.95
2003-01-09,26.14,0.9,73.44,28.81
2003-01-10,26.26,1.04,74.55,29.12
2003-01-11,26.33,0.24,68.78,29.44
2003-01-12,26.15,0.26,71.71,27.76
2003-01-13,26.26,0.32,68.15,29.67
2003-01-14,27.33,0.44,70.82,28.95
2003-01-15,27.47,6.95,81.64,24.49
2003-01-16,27.58,4.37,82.97,25.04
2003-01-17,27.54,2.49,80.02,23.33
2003-01-18,27.8,0.09,71.92,26.5
2003-01-19,27.5,0.52,71.91,23.38
2003-01-20,27.06,3.6,73.56,23.92
2003-01-21,27.13,7.08,74.7,17.49
2003-01-22,27.53,3.92,69.98,28.19
2003-01-23,28.05,4.17,67.86,26.93
2003-01-24,27.92,3.24,75.21,26.4
2003-01-25,28.14,1.92,76.97,27.22
2003-01-26,28.19,12.5,82.06,20.31
2003-01-27,27.47,13.06,85.6,19.23
2003-01-28,27.15,8.25,82.33,18.9
2003-01-29,27.54,5.22,83.56,23.28
2003-01-30,27.71,1.24,77.99,28.02
2003-01-31,27.85,0.78,76.79,26.9
2003-02-01,28.15,1.42,75.24,26.13
2003-02-02,27.81,1.13,77.23,22.89
2003-02-03,27.88,0.59,76.71,26.8
2003-02-04,27.91,0.36,75.33,25.61
2003-02-05,27.71,0.74,72.03,28.36
2003-02-06,27.63,2.87,73.88,23.3
2003-02-07,27.9,1.94,75.81,22.65
2003-02-08,27.75,1.12,75.35,24.45
2003-02-09,27.69,1.68,72.76,23.1
2003-02-10,27.61,10.39,79.26,15.42
2003-02-11,27.69,15.71,86.47,13.55
2003-02-12,27.35,39.84,87.81,16
2003-02-13,26.79,42.1,88.48,6.32
2003-02-14,26.69,2.69,81.87,24.87
2003-02-15,26.46,0.38,75.49,26.05
2003-02-16,26.08,1.07,75.6,26.27
2003-02-17,25.97,0.71,72.82,25.67
2003-02-18,25.89,0.21,68.49,26.53
2003-02-19,26.07,0.39,70.35,26.37
2003-02-20,26.75,1.07,69.28,25.78
2003-02-21,26.53,1.48,74.68,12.26
2003-02-22,26.38,3.76,77.33,20.4
2003-02-23,27.32,1.58,75.42,25.72
2003-02-24,27,2.81,82.4,18.75
2003-02-25,27.6,0.4,80.72,22.61
2003-02-26,27.82,1.15,79.71,24.45
2003-02-27,27.87,1.51,74.68,24
2003-02-28,27.46,0.52,77.59,21.64
2003-03-01,27.37,0.14,78.01,24.15
2003-03-02,27.36,0.12,73.31,26.42
2003-03-03,27.13,0.82,74.81,24.51
2003-03-04,27.05,0.63,72.55,23.67
2003-03-05,26.81,1.35,73.17,23.92
2003-03-06,27.03,0.17,72.63,25.94
2003-03-07,27.33,0.91,76.34,23.39
2003-03-08,27.42,0.2,71.58,25.18
2003-03-09,27.5,0.67,74.34,23.77
2003-03-10,27.35,0.58,73.13,22.97
2003-03-11,27.14,0.39,77.08,21.8
2003-03-12,27.06,1.22,79.36,23.25
2003-03-13,27.27,2.18,79.12,23.58
2003-03-14,27.17,1.06,74.34,24.38
2003-03-15,27.48,0.18,68.58,23.36
2003-03-16,27.05,6.95,76.53,16.35
2003-03-17,26.93,2.14,77.88,13.59
2003-03-18,27.28,1.19,77.01,17.28
2003-03-19,27.48,1.98,79.62,21.05
2003-03-20,27.39,3.02,76.4,19.52
2003-03-21,27.15,3.02,75.49,21.29
2003-03-22,27.12,0.15,72.18,23.42
2003-03-23,26.62,1.02,74.43,18.48
2003-03-24,26.7,2.46,73.85,16.54
2003-03-25,26.54,0.14,70.25,23.33
2003-03-26,26.38,0.82,73.07,21.41
2003-03-27,26.59,0.29,68.24,22.81
2003-03-28,26.22,0.51,70.85,19.73
2003-03-29,26.75,1.21,71.5,20
2003-03-30,26.68,1.25,75.11,20.99
2003-03-31,26.58,0.2,73.92,21.3
2003-04-01,26.68,1.34,75,20.48
2003-04-02,26.72,4.74,75.49,18.29
2003-04-03,26.77,1.88,75.1,17.47
2003-04-04,26.77,0.87,73.41,18.71
2003-04-05,26.89,0.68,73.09,19.53
2003-04-06,26.58,5.17,78.93,16.84
2003-04-07,26.18,22.27,84.78,16.45
2003-04-08,26.06,21.11,84.01,2.95
2003-04-09,26.46,34.33,86.75,11.57
2003-04-10,26.59,28.03,86.33,19.19
2003-04-11,26.83,13.81,84.7,18.63
2003-04-12,25.84,9.54,84.61,8.95
2003-04-13,25.5,6.83,82.65,15.98
2003-04-14,26.24,3.31,82.13,16.85
2003-04-15,25.99,11.88,86.2,10.74
2003-04-16,26.4,1.27,84.41,11.81
2003-04-17,26.55,6.42,85.42,15.83
2003-04-18,26.46,17.06,85.89,15.4
2003-04-19,26.43,3.5,83.42,15.31
2003-04-20,26.33,2.41,83.28,16.6
2003-04-21,26.74,3.12,85.52,19.19
2003-04-22,26.72,1.02,84.05,18.32
2003-04-23,26.62,0.67,83.96,16.9
2003-04-24,26.7,6.45,84.05,13.95
2003-04-25,26.57,3.74,81.88,13.38
2003-04-26,26.18,5.72,83.8,11
2003-04-27,26.01,1.25,81.43,10.51
2003-04-28,25.61,1.53,82.01,11.08
2003-04-29,25.35,1.41,82.63,16.45
2003-04-30,25.35,1.07,83.17,15.59
2003-05-01,25.38,0.71,76.67,14.9
2003-05-02,25.02,0.86,75.36,14.94
2003-05-03,25.43,0.41,75.84,17.44
